Date,Exercise,Sets,Reps,Weight,isWarmup,Note
2019-01-09,Palms-Up Barbell Wrist Curl,1,12,13.60778728,,
2019-01-09,Palms-Down Barbell Wrist Curl,1,5,13.60778728,,
2019-01-09,Dumbbell Row,1,8,22.67964547,,
2019-01-09,Dumbbell Row,1,8,22.67964547,,
2019-01-09,Dumbbell Row,1,8,22.67964547,,
2019-01-09,Incline Hammer Curls,1,10,9.071858189,,
2019-01-09,Incline Hammer Curls,1,7,9.071858189,,
2019-01-09,Incline Hammer Curls,1,12,6.803893642,,
2019-01-07,Back Squat,1,10,20.41168092,TRUE,
2019-01-07,Back Squat,1,5,43.0913264,TRUE,
2019-01-07,Leg Extension,1,12,40.82336185,,
2019-01-07,Leg Extension,1,12,45.35929094,,
2019-01-07,Leg Extension,1,10,45.35929094,,
2019-01-07,Seated Leg Curl,1,12,24.94761002,,
2019-01-07,Vertical Knee Raise,1,20,0,,
2019-01-07,Vertical Knee Raise,1,15,0,,
2019-01-07,Vertical Knee Raise,1,20,0,,
2019-01-07,Deadlift,1,10,20.41168092,TRUE,
2019-01-07,Deadlift,1,8,43.0913264,TRUE,
2019-01-07,Deadlift,1,7,61.23504277,,
2019-01-07,Deadlift,1,7,61.23504277,,
2019-01-07,Deadlift,1,7,61.23504277,,
2019-01-06,Barbell Bench Press,1,10,20.41168092,TRUE,
2019-01-06,Barbell Bench Press,1,10,43.0913264,,
2019-01-06,Barbell Bench Press,1,6,47.62725549,,
2019-01-06,Dumbbell Bench Press,1,10,20.41168092,,
2019-01-06,Dumbbell Bench Press,1,14,15.87575183,,
2019-01-06,Dumbbell Bench Press,1,10,18.14371638,,
2019-01-06,Dumbbell Incline Fly,1,12,6.803893642,,
2019-01-06,Dumbbell Incline Fly,1,12,9.071858189,,
2019-01-06,Dumbbell Incline Fly,1,12,9.071858189,,
2019-01-06,Incline Barbell Skull Crusher,1,12,18.14371638,,
2019-01-06,Incline Barbell Skull Crusher,1,6,18.14371638,,
2019-01-06,Tricep Pushdown,1,12,14.74176956,,
2019-01-06,Tricep Pushdown,1,15,14.74176956,,
2019-01-02,V-Bar Pulldown,1,8,24.94761002,TRUE,
2019-01-02,Hammerstrength Iso Row,1,8,20.41168092,TRUE,
2019-01-02,Hammerstrength Iso Row,1,12,34.01946821,,
2019-01-02,Hammerstrength Iso Row,1,10,36.28743275,,
2019-01-02,Hammerstrength Iso Row,1,10,36.28743275,,
2019-01-02,Hammerstrength Iso Row,1,10,38.5553973,,
2019-01-02,EZ-Bar Curl,1,10,22.67964547,,
2019-01-02,EZ-Bar Curl,1,10,22.67964547,,
2019-01-02,EZ-Bar Curl,1,8,22.67964547,,
2019-01-02,EZ-Bar Curl,1,7,22.67964547,,
2019-01-02,Dumbbell Row,1,8,22.67964547,,
2019-01-02,Dumbbell Row,1,8,22.67964547,,
2019-01-02,Dumbbell Row,1,8,22.67964547,,
2019-01-02,Dumbbell Row,1,11,22.67964547,,
2019-01-02,Incline Dumbbell Curl,1,10,7.937875915,,
2019-01-02,Incline Dumbbell Curl,1,6,7.937875915,,
2018-12-27,Bent Over Barbell Row,1,12,20.41168092,TRUE,
2018-12-27,Bent Over Barbell Row,1,10,29.48353911,TRUE,
2018-12-27,Bent Over Barbell Row,1,10,43.0913264,,
2018-12-27,Bent Over Barbell Row,1,10,43.0913264,,
2018-12-27,Bent Over Barbell Row,1,10,43.0913264,,
2018-12-27,Dumbbell Shoulder Press,1,10,14.74176956,,
2018-12-27,Dumbbell Shoulder Press,1,17,11.33982274,,
2018-12-27,Dumbbell Shoulder Press,1,11,11.33982274,,
2018-12-27,Barbell Curl,1,10,22.67964547,,
2018-12-27,Barbell Curl,1,8,22.67964547,,
2018-12-27,Barbell Curl,1,8,22.67964547,,
2018-12-27,Barbell Curl,1,5,22.67964547,,
2018-12-27,Barbell Curl,1,10,18.14371638,,
2018-12-27,Leg Extension,1,10,29.48353911,TRUE,
2018-12-27,Leg Extension,1,5,47.62725549,,
2018-12-27,Leg Extension,1,5,47.62725549,,
2018-12-27,Leg Extension,1,6,47.62725549,,
2018-12-27,Leg Extension,1,6,47.62725549,,
2018-12-27,Leg Extension,1,10,47.62725549,,
2018-12-27,Seated Leg Curl,1,8,15.87575183,TRUE,
2018-12-27,Seated Leg Curl,1,5,36.28743275,,
2018-12-27,Seated Leg Curl,1,8,27.21557457,,
2018-12-27,Seated Leg Curl,1,6,27.21557457,,
2018-12-27,Seated Leg Curl,1,8,29.48353911,,
2018-12-27,Seated Leg Curl,1,6,31.75150366,,
2018-12-27,Dumbbell Shoulder Raise,1,12,4.535929094,,
2018-12-27,Dumbbell Shoulder Raise,1,10,4.535929094,,
2018-12-27,Dumbbell Shoulder Raise,1,6,5.669911368,,
2018-12-27,Dumbbell Shoulder Raise,1,6,5.669911368,,
2018-12-27,Dumbbell Shoulder Raise,1,5,5.669911368,,
2018-12-27,Leg Press,1,8,81.6467237,,
2018-12-27,Leg Press,1,8,81.6467237,,
2018-12-27,Leg Press,1,8,81.6467237,,
2018-12-27,Leg Press,1,8,81.6467237,,
2018-12-27,Barbell Bench Press,1,10,20.41168092,TRUE,
2018-12-27,Barbell Bench Press,1,8,47.62725549,TRUE,
2018-12-23,Dumbbell Shoulder Press,1,10,18.14371638,,
2018-12-23,Dumbbell Shoulder Press,1,8,18.14371638,,
2018-12-23,Dumbbell Shoulder Press,1,8,18.14371638,,
2018-12-23,Dumbbell Shoulder Press,1,8,15.87575183,,
2018-12-23,Dumbbell Shoulder Press,1,10,15.87575183,,
2018-12-23,Dumbbell Shoulder Press,1,10,15.87575183,,
2018-12-23,Dumbbell Shoulder Raise,1,10,4.535929094,,
2018-12-23,Dumbbell Shoulder Raise,1,10,5.669911368,,
2018-12-23,Dumbbell Shoulder Raise,1,10,5.669911368,,
2018-12-23,Cable Rear Delt Fly,1,12,3.401946821,,
2018-12-23,Cable Rear Delt Fly,1,12,3.401946821,,
2018-12-23,Cable Rear Delt Fly,1,12,3.401946821,,
2018-12-23,Cable Rear Delt Fly,1,8,5.669911368,,
2018-12-23,Dumbbell Shrug,1,15,15.87575183,,
2018-12-23,Dumbbell Shrug,1,15,15.87575183,,
2018-12-23,Dumbbell Shrug,1,15,15.87575183,,
2018-12-22,Deadlift,1,10,20.41168092,TRUE,
2018-12-22,Deadlift,1,10,61.23504277,,
2018-12-22,Deadlift,1,10,65.77097187,,
2018-12-22,Deadlift,1,10,65.77097187,,
2018-12-22,Deadlift,1,10,65.77097187,,
2018-12-22,Front Squat,1,10,20.41168092,TRUE,
2018-12-22,Front Squat,1,8,38.5553973,,
2018-12-22,Front Squat,1,8,38.5553973,,
2018-12-22,Front Squat,1,6,38.5553973,,
2018-12-22,Single Leg Curl,1,10,13.60778728,,
2018-12-22,Single Leg Curl,1,10,13.60778728,,
2018-12-22,Single Leg Curl,1,8,13.60778728,,
2018-12-22,Leg Press,1,6,40.82336185,TRUE,
2018-12-22,Leg Press,1,10,40.82336185,,
2018-12-22,Leg Press,1,10,40.82336185,,
2018-12-22,Leg Press,1,10,40.82336185,,
2018-12-20,Assisted Pull Up,1,8,36.28743275,,
2018-12-20,Assisted Pull Up,1,8,36.28743275,,
2018-12-20,Assisted Pull Up,1,8,36.28743275,,
2018-12-20,Assisted Pull Up,1,8,36.28743275,,
2018-12-20,Hammerstrength Iso Row,1,8,34.01946821,,
2018-12-20,Hammerstrength Iso Row,1,8,34.01946821,,
2018-12-20,Hammerstrength Iso Row,1,8,34.01946821,,
2018-12-20,EZ-Bar Curl,1,8,22.67964547,,
2018-12-20,EZ-Bar Curl,1,8,22.67964547,,
2018-12-20,EZ-Bar Curl,1,3,22.67964547,,
2018-12-20,EZ-Bar Curl,1,7,22.67964547,,
2018-12-20,Dumbbell Row,1,8,20.41168092,,
2018-12-20,Dumbbell Row,1,8,20.41168092,,
2018-12-20,Dumbbell Row,1,8,20.41168092,,
2018-12-20,Dumbbell Row,1,8,20.41168092,,
2018-12-20,Incline Dumbbell Curl,1,8,7.937875915,,
2018-12-20,Incline Dumbbell Curl,1,5,7.937875915,,
2018-12-20,Incline Dumbbell Curl,1,8,6.803893642,,
2018-12-20,Incline Dumbbell Curl,1,8,6.803893642,,
2018-12-20,Straight-Arm Pulldown,1,15,6.803893642,,
2018-12-20,Straight-Arm Pulldown,1,15,11.33982274,,
2018-12-20,Straight-Arm Pulldown,1,10,13.60778728,,
2018-12-20,Straight-Arm Pulldown,1,8,13.60778728,,
2018-12-20,Hammer Curls,1,10,6.803893642,,
2018-12-20,Hammer Curls,1,5,6.803893642,,
2018-12-20,Preacher Curl,1,10,9.071858189,,
2018-12-20,Preacher Curl,1,2,13.60778728,,
2018-12-16,Machine Leg Press,1,8,54.43114913,TRUE,
2018-12-16,Machine Leg Press,1,6,81.6467237,TRUE,
2018-12-16,Machine Leg Press,1,8,90.71858189,,
2018-12-16,Machine Leg Press,1,8,90.71858189,,
2018-12-16,Machine Leg Press,1,8,99.79044008,,
2018-12-16,Machine Leg Press,1,8,99.79044008,,
2018-12-16,Machine Leg Press,1,8,99.79044008,,
2018-12-16,Seated Leg Curl,1,10,18.14371638,,
2018-12-16,Seated Leg Curl,1,10,22.67964547,,
2018-12-16,Seated Leg Curl,1,11,22.67964547,,
2018-12-15,EZ-Bar Curl,1,8,24.94761002,,
2018-12-15,EZ-Bar Curl,1,8,24.94761002,,
2018-12-15,EZ-Bar Curl,1,6,24.94761002,,
2018-12-15,EZ-Bar Curl,1,6,24.94761002,,
2018-12-15,EZ-Bar Curl,1,6,24.94761002,,
2018-12-15,EZ-Bar Skullcrusher,1,12,20.41168092,,
2018-12-15,EZ-Bar Skullcrusher,1,10,20.41168092,,
2018-12-15,EZ-Bar Skullcrusher,1,10,20.41168092,,
2018-12-15,EZ-Bar Skullcrusher,1,10,20.41168092,,
2018-12-15,EZ-Bar Skullcrusher,1,9,20.41168092,,
2018-12-15,Preacher Curl,1,15,15.87575183,,
2018-12-15,Preacher Curl,1,15,15.87575183,,
2018-12-15,Preacher Curl,1,9,15.87575183,,
2018-12-15,Preacher Curl,1,15,15.87575183,,
2018-12-13,Seated Barbell Shoulder Press,1,10,20.41168092,TRUE,
2018-12-13,Seated Barbell Shoulder Press,1,8,38.5553973,,
2018-12-13,Seated Barbell Shoulder Press,1,8,38.5553973,,
2018-12-13,Seated Barbell Shoulder Press,1,8,38.5553973,,
2018-12-13,Seated Barbell Shoulder Press,1,4,38.5553973,,
2018-12-13,Seated Barbell Shoulder Press,1,10,29.48353911,,
2018-12-13,Dumbbell Shoulder Raise,1,12,5.669911368,,
2018-12-13,Dumbbell Shoulder Raise,1,12,5.669911368,,
2018-12-13,Dumbbell Shoulder Raise,1,10,5.669911368,,
2018-12-13,Dumbbell Shoulder Raise,1,12,5.669911368,,
2018-12-13,Single Arm Overhead Press,1,10,12.47380501,,
2018-12-13,Single Arm Overhead Press,1,10,12.47380501,,
2018-12-13,Single Arm Overhead Press,1,10,11.33982274,,
2018-12-13,Single Arm Overhead Press,1,8,11.33982274,,
2018-12-13,Landmine Press,1,15,15.87575183,,
2018-12-13,Landmine Press,1,12,20.41168092,,
2018-12-13,Landmine Press,1,13,20.41168092,,
2018-12-13,Back Extensions,1,11,11.33982274,,
2018-12-13,Back Extensions,1,11,11.33982274,,
2018-12-13,Back Extensions,1,10,11.33982274,,
2018-12-13,Back Extensions,1,11,11.33982274,,
2018-12-11,Assisted Pull Up,1,12,40.82336185,,
2018-12-11,Assisted Pull Up,1,12,40.82336185,,
2018-12-11,Assisted Pull Up,1,10,36.28743275,,
2018-12-11,Assisted Pull Up,1,5,27.21557457,,
2018-12-11,Lat Pulldown,1,8,22.67964547,TRUE,
2018-12-11,Hammerstrength Iso Row,1,10,20.41168092,TRUE,
2018-12-11,Hammerstrength Iso Row,1,12,31.75150366,,
2018-12-11,Hammerstrength Iso Row,1,12,31.75150366,,
2018-12-11,Hammerstrength Iso Row,1,12,31.75150366,,
2018-12-11,Dumbbell Upright Row,1,15,6.803893642,,
2018-12-11,Dumbbell Upright Row,1,12,7.937875915,,
2018-12-11,Dumbbell Upright Row,1,12,7.937875915,,
2018-12-11,Dumbbell Upright Row,1,15,6.803893642,,
2018-12-10,Barbell Bench Press,1,10,20.41168092,TRUE,
2018-12-10,Barbell Bench Press,1,9,43.0913264,TRUE,
2018-12-10,Barbell Bench Press,1,8,52.16318459,,
2018-12-10,Barbell Bench Press,1,8,52.16318459,,
2018-12-10,Barbell Bench Press,1,5,52.16318459,,
2018-12-10,Barbell Bench Press,1,6,52.16318459,,
2018-12-10,Barbell Bench Press,1,8,47.62725549,,
2018-12-10,Barbell Bench Press,1,9,43.0913264,,
2018-12-10,Single Arm Dumbbell Bench Press,1,8,13.60778728,,
2018-12-10,Single Arm Dumbbell Bench Press,1,8,14.74176956,,
2018-12-10,Single Arm Dumbbell Bench Press,1,8,14.74176956,,
2018-12-10,Single Arm Dumbbell Bench Press,1,8,14.74176956,,
2018-12-10,Hammerstrength Decline Chest Press,1,10,20.41168092,,
2018-12-10,Hammerstrength Decline Chest Press,1,10,20.41168092,,
2018-12-10,Hammerstrength Decline Chest Press,1,10,20.41168092,,
2018-12-10,Hammerstrength Decline Chest Press,1,10,20.41168092,,
2018-12-10,Cable Crossover Fly,1,10,3.401946821,,
2018-12-10,Cable Crossover Fly,1,10,7.937875915,,
2018-12-10,Cable Crossover Fly,1,10,10.20584046,,
2018-12-10,Cable Crossover Fly,1,10,10.20584046,,
2018-12-10,Bicycle Crunch,1,20,0,,
2018-12-10,Bicycle Crunch,1,20,0,,
2018-12-10,Bicycle Crunch,1,20,0,,
2018-12-08,Front Squat,1,10,20.41168092,TRUE,
2018-12-08,Front Squat,1,8,34.01946821,,
2018-12-08,Front Squat,1,5,38.5553973,,
2018-12-08,Front Squat,1,5,38.5553973,,
2018-12-08,Front Squat,1,8,43.0913264,,
2018-12-08,Front Squat,1,5,43.0913264,,
2018-12-08,Deadlift,1,10,20.41168092,TRUE,
2018-12-08,Deadlift,1,5,61.23504277,,
2018-12-08,Deadlift,1,6,65.77097187,,
2018-12-08,Deadlift,1,6,68.03893642,,
2018-12-08,Deadlift,1,5,70.30690096,,
2018-12-08,Deadlift,1,5,70.30690096,,
2018-12-08,Single Leg Curl,1,10,11.33982274,,
2018-12-08,Single Leg Curl,1,10,11.33982274,,
2018-12-08,Single Leg Curl,1,6,15.87575183,,
2018-12-08,Single Leg Curl,1,8,15.87575183,,
2018-12-08,Leg Extension,1,8,22.67964547,TRUE,
2018-12-08,Leg Extension,1,10,43.0913264,,
2018-12-08,Leg Extension,1,8,45.35929094,,
2018-12-08,Leg Extension,1,10,45.35929094,,
2018-12-08,Decline Leg Raise,1,10,0,,
2018-12-08,Decline Leg Raise,1,10,0,,
2018-12-08,Decline Leg Raise,1,10,0,,
2018-12-06,Barbell Curl,1,10,22.67964547,,
2018-12-06,Barbell Curl,1,10,22.67964547,,
2018-12-06,Barbell Curl,1,10,22.67964547,,
2018-12-06,Barbell Curl,1,10,22.67964547,,
2018-12-06,Barbell Curl,1,10,22.67964547,,
2018-12-06,EZ-Bar Skullcrusher,1,10,20.41168092,,
2018-12-06,EZ-Bar Skullcrusher,1,10,20.41168092,,
2018-12-06,EZ-Bar Skullcrusher,1,10,20.41168092,,
2018-12-06,EZ-Bar Skullcrusher,1,10,20.41168092,,
2018-12-06,Seated Triceps Press,1,12,14.74176956,,
2018-12-06,Seated Triceps Press,1,10,15.87575183,,
2018-12-06,Seated Triceps Press,1,7,15.87575183,,
2018-12-06,Hammer Curls,1,7,11.33982274,,
2018-12-06,Hammer Curls,1,10,11.33982274,,
2018-12-06,Hammer Curls,1,8,11.33982274,,
2018-12-05,Seated Barbell Shoulder Press,1,10,20.41168092,TRUE,
2018-12-05,Seated Barbell Shoulder Press,1,9,34.01946821,,
2018-12-05,Seated Barbell Shoulder Press,1,8,34.01946821,,
2018-12-05,Seated Barbell Shoulder Press,1,8,34.01946821,,
2018-12-05,Seated Barbell Shoulder Press,1,6,34.01946821,,
2018-12-05,Seated Barbell Shoulder Press,1,8,34.01946821,,
2018-12-05,Dumbbell Shoulder Press,1,12,15.87575183,,
2018-12-05,Dumbbell Shoulder Press,1,8,17.0097341,,
2018-12-05,Dumbbell Shoulder Press,1,7,17.0097341,,
2018-12-05,Dumbbell Shoulder Press,1,5,17.0097341,,
2018-12-05,Palms-Up Barbell Wrist Curl,1,14,18.14371638,,
2018-12-05,Palms-Up Barbell Wrist Curl,1,6,18.14371638,,
2018-12-05,Palms-Up Barbell Wrist Curl,1,6,18.14371638,,
2018-12-05,Palms-Up Barbell Wrist Curl,1,12,18.14371638,,
2018-12-05,Palms-Up Barbell Wrist Curl,1,6,18.14371638,,
2018-12-05,Cable Shoulder External Rotation,1,12,2.267964547,,
2018-12-02,Leg Pull-In,1,16,0,,
2018-12-02,Leg Pull-In,1,16,0,,
2018-12-02,Leg Pull-In,1,16,0,,
2018-12-02,Jackknife Sit-Up,1,8,0,,
2018-12-02,TRX Row,1,16,0,,
2018-12-02,TRX Row,1,16,0,,
2018-12-02,TRX Row,1,16,0,,
2018-12-02,Assisted Pull Up,1,10,36.28743275,,
2018-12-02,Assisted Pull Up,1,10,36.28743275,,
2018-12-02,Assisted Pull Up,1,8,36.28743275,,
2018-12-02,Barbell Shrug,1,12,43.0913264,,
2018-12-02,Barbell Shrug,1,12,43.0913264,,
2018-12-02,Barbell Shrug,1,12,43.0913264,,
2018-12-01,Barbell Bench Press,1,10,20.41168092,TRUE,
2018-12-01,Barbell Bench Press,1,10,43.0913264,,
2018-12-01,Barbell Bench Press,1,8,52.16318459,,
2018-12-01,Barbell Bench Press,1,8,54.43114913,,
2018-12-01,Barbell Bench Press,1,10,43.0913264,,
2018-12-01,Barbell Incline Bench Press,1,10,31.75150366,,
2018-12-01,Barbell Incline Bench Press,1,12,29.48353911,,
2018-12-01,Barbell Incline Bench Press,1,12,34.01946821,,
2018-12-01,Barbell Incline Bench Press,1,8,36.28743275,,
2018-12-01,Dumbbell Fly,1,12,9.071858189,,
2018-12-01,Dumbbell Fly,1,12,10.20584046,,
2018-12-01,Dumbbell Fly,1,12,10.20584046,,
2018-12-01,Hammerstrength Decline Chest Press,1,5,20.41168092,,
2018-12-01,Hammerstrength Decline Chest Press,1,5,22.67964547,,
2018-12-01,Hammerstrength Decline Chest Press,1,5,20.41168092,,
2018-11-29,Single Leg Kickback,1,10,0,,
2018-11-29,Single Leg Kickback,1,10,0,,
2018-11-29,Push Up,1,10,0,,
2018-11-29,Push Up,1,10,0,,
2018-11-29,Back Squat,1,6,70.30690096,,
2018-11-29,Romanian Deadlift,1,10,20.41168092,TRUE,
2018-11-29,Romanian Deadlift,1,10,43.0913264,,
2018-11-29,Romanian Deadlift,1,10,47.62725549,,
2018-11-29,Romanian Deadlift,1,10,47.62725549,,
2018-11-29,Leg Extension,1,8,22.67964547,TRUE,
2018-11-29,Leg Extension,1,10,36.28743275,,
2018-11-29,Leg Extension,1,10,38.5553973,,
2018-11-29,Leg Extension,1,10,40.82336185,,
2018-11-29,Smith Machine Calf Raise,1,12,31.75150366,,
2018-11-29,Smith Machine Calf Raise,1,10,40.82336185,,
2018-11-29,Smith Machine Calf Raise,1,12,40.82336185,,
2018-11-27,EZ-Bar Curl,1,8,22.67964547,,
2018-11-27,EZ-Bar Curl,1,10,22.67964547,,
2018-11-27,EZ-Bar Curl,1,8,22.67964547,,
2018-11-27,EZ-Bar Curl,1,6,22.67964547,,
2018-11-27,Dumbbell Skullcrusher,1,15,6.803893642,,
2018-11-27,Dumbbell Skullcrusher,1,12,7.937875915,,
2018-11-27,Dumbbell Skullcrusher,1,11,6.803893642,,
2018-11-27,Dumbbell Skullcrusher,1,10,7.937875915,,
2018-11-27,Dumbbell Bicep Curl,1,10,9.071858189,,
2018-11-27,Dumbbell Bicep Curl,1,12,9.071858189,,
2018-11-27,Dumbbell Bicep Curl,1,8,9.071858189,,
2018-11-27,Dumbbell Bicep Curl,1,8,10.20584046,,
2018-11-27,Seated Triceps Press,1,10,13.60778728,,
2018-11-27,Seated Triceps Press,1,15,13.60778728,,
2018-11-27,Seated Triceps Press,1,12,13.60778728,,
2018-11-27,Seated Triceps Press,1,10,13.60778728,,
2018-11-27,Reverse Barbell Curl,1,12,13.60778728,,
2018-11-27,Reverse Barbell Curl,1,10,13.60778728,,
2018-11-27,Reverse Barbell Curl,1,8,18.14371638,,
2018-11-27,Reverse Barbell Curl,1,8,18.14371638,,
2018-11-26,Hammerstrength Shoulder Press,1,8,18.14371638,,
2018-11-26,Hammerstrength Shoulder Press,1,10,20.41168092,,
2018-11-26,Hammerstrength Shoulder Press,1,10,20.41168092,,
2018-11-26,Hammerstrength Shoulder Press,1,5,22.67964547,,
2018-11-26,Hammerstrength Shoulder Press,1,5,22.67964547,,
2018-11-26,Dumbbell Shoulder Raise,1,10,5.669911368,,
2018-11-26,Dumbbell Shoulder Raise,1,15,4.535929094,,
2018-11-26,Dumbbell Shoulder Raise,1,9,5.669911368,,
2018-11-26,Dumbbell Shoulder Raise,1,7,6.803893642,,
2018-11-26,Palms-Up Dumbbell Wrist Curl,1,15,6.803893642,,
2018-11-26,Palms-Up Dumbbell Wrist Curl,1,17,6.803893642,,
2018-11-26,Palms-Up Dumbbell Wrist Curl,1,12,7.937875915,,
2018-11-26,Palms-Up Dumbbell Wrist Curl,1,10,7.937875915,,
2018-11-26,Palms-Up Dumbbell Wrist Curl,1,10,7.937875915,,
2018-11-26,Single Arm Landmine Press,1,6,15.87575183,,
2018-11-24,Assisted Pull Up,1,8,36.28743275,,
2018-11-24,Assisted Pull Up,1,8,31.75150366,,
2018-11-24,Assisted Pull Up,1,5,27.21557457,,
2018-11-24,Assisted Pull Up,1,10,36.28743275,,
2018-11-24,Assisted Pull Up,1,5,27.21557457,,
2018-11-24,Hammerstrength Iso Row,1,8,20.41168092,TRUE,
2018-11-24,Hammerstrength Iso Row,1,10,31.75150366,,
2018-11-24,Hammerstrength Iso Row,1,10,34.01946821,,
2018-11-24,Hammerstrength Iso Row,1,8,36.28743275,,
2018-11-24,Hammerstrength Iso Row,1,10,36.28743275,,
2018-11-24,Hammerstrength Iso Row,1,8,38.5553973,,
2018-11-24,Hammerstrength Iso Row,1,8,38.5553973,,
2018-11-24,Dumbbell Upright Row,1,10,9.071858189,,
2018-11-24,Dumbbell Upright Row,1,10,9.071858189,,
2018-11-24,Dumbbell Upright Row,1,10,9.071858189,,
2018-11-24,Back Extensions,1,11,11.33982274,,
2018-11-24,Back Extensions,1,11,11.33982274,,
2018-11-24,Back Extensions,1,15,11.33982274,,
2018-11-24,Back Extensions,1,11,11.33982274,,
2018-11-23,Barbell Bench Press,1,10,20.41168092,TRUE,
2018-11-23,Barbell Bench Press,1,10,43.0913264,TRUE,
2018-11-23,Barbell Bench Press,1,9,47.62725549,,
2018-11-23,Barbell Bench Press,1,8,49.89522004,,
2018-11-23,Barbell Bench Press,1,8,52.16318459,,
